System Name,Postsecondary Education Complaint System,,,,,,,,,,,,
Report Title,Complaint Cases Summary,,,,,,,,,,,,
Report Date,03/30/2016,,,,,,,,,,,,
,,,,,,,,,,,,,
Date Range (min),01/01/2014,,,,,,,,,,,,
Date Range (max),03/30/2016,,,,,,,,,,,,
 ,,,,,,,,,,,,,
Case ID,Level,Status,Case Owner,School,OPEID,Facility Code,School City,School State,Submitted,Closed,Closed Reason,Issues,Education Benefits
VA2377,Level 3,Closed,"Smith, Richard",FOUNTAINHEAD COLLEGE OF TECHNOLOGY,00743900,21008342,KNOXVILLE,TN,3/19/14,4/9/14,Invalid, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA2378,Level 3,Closed,"Griffin, Bridget",XAVIER UNIVERSITY OF LOUISIANA,00203200,31000518,NEW ORLEANS,LA,3/19/14,3/5/15,Resolved, Other, Post-9/11 GI Bill (Ch. 33)
VA2379,Level 3,Closed,"Smith, Richard",University Of the District of Columbia,,,,DC,3/19/14,4/1/14,Invalid," Other, Financial Issues (e.g. Tuition/Fee charges)"," Veterans Retraining Assistance Program (VRAP), Post-9/11 GI Bill (Ch. 33)"
VA2380,Level 3,Closed,"Smith, Richard",UNIVERSITY OF NEBRASKA AT OMAHA,00255400,11801427,OMAHA,NE,3/19/14,4/1/14,Invalid, Other, Montgomery GI Bill - Selected Reserve (MGIB-SR) (Ch. 1606)
VA2381,Level 3,Closed,"Holbrook, Robert",SOUTHERN ILLINOIS UNIVERSITY,00175800,11983113,CARBONDALE,IL,3/19/14,11/28/14,Resolved," Post-graduation Job Opportunities, Release of Transcripts, Refund Issues, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA2382,Level 3,Closed,"Banks, Ursula",MINNESOTA STATE UNIVERSITY MANKATO,00236000,11001523,MANKATO,MN,3/19/14,3/18/15,Resolved," Recruiting/Marketing Practices, Quality of Education, Accreditation, Post-graduation Job Opportunities, Grade Policy, Change in degree plan/requirements, Other, Refund Issues, Financial Issues (e.g. Tuition/Fee charges)"," Tuition Assistance Top-Up, Federal Tuition Assistance (TA), Federal Financial Aid e.g. Pell Grant and Federal Student Loans"
VA2383,Level 3,Closed,"Holbrook, Robert",UNIVERSITY OF PHOENIX (ONLINE),12098850,21907103,PHOENIX,AZ,3/19/14,9/29/14,Resolved," Refund Issues, Financial Issues (e.g. Tuition/Fee charges)"," Veterans Retraining Assistance Program (VRAP), Federal Financial Aid e.g. Pell Grant and Federal Student Loans"
VA2384,Level 3,Closed,"Griffin, Bridget",RIVERSIDE CITY COLLEGE,00127000,14995405,RIVERSIDE,CA,3/19/14,3/12/15,Resolved, Other, Veterans Retraining Assistance Program (VRAP)
VA2386,Level 3,Closed,"Maida, Mariel",NORTH LAKE COLLEGE,02077400,149E2443,IRVING,TX,3/19/14,4/10/14,Invalid, Other, Veterans Retraining Assistance Program (VRAP)
VA2387,Level 3,Closed,"Griffin, Bridget",NEW HORIZONS CLC OF CHICAGO,,25054713,CHICAGO,IL,3/19/14,3/12/15,No Response," Refund Issues, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA2388,Level 3,Closed,"Griffin, Bridget",CAREER TRAINING SOLUTIONS,03654300,24018446,FREDERICKSBURG,VA,3/19/14,3/5/15,Resolved," Quality of Education, Refund Issues, Financial Issues (e.g. Tuition/Fee charges)", Veterans Retraining Assistance Program (VRAP)
VA2389,Level 3,Closed,"Holbrook, Robert",ROBERTS WESLEYAN COLLEGE,00280500,31301132,ROCHESTER,NY,3/19/14,12/16/14,Resolved," Grade Policy, Other", Post-9/11 GI Bill (Ch. 33)
VA2390,Level 3,Closed,"Smith, Richard",CUYAHOGA COMMUNITY COLLEGE WESTERN,00304000,14800735,PARMA,OH,3/20/14,4/9/14,Information Only," Student Loans, Quality of Education, Other, Refund Issues", Veterans Retraining Assistance Program (VRAP)
VA2391,Level 3,Closed,"Maida, Mariel",SOUTHWESTERN UNIVERSITY,00362000,31012443,GEORGETOWN,TX,3/20/14,4/14/14,Invalid, Financial Issues (e.g. Tuition/Fee charges), Survivors &amp; Dependents Assistance  (DEA) (Ch. 35)
VA2392,Level 3,Closed,"Holbrook, Robert",UNIVERSITY OF PHOENIX (MAIN),02098800,21904103,TEMPE,AZ,3/20/14,9/24/14,Resolved," Recruiting/Marketing Practices, Quality of Education, Transfer of Credits, Grade Policy, Other, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA2393,Level 3,Closed,"Holbrook, Robert",FORREST COLLEGE,00492400,24921440,ANDERSON,SC,3/20/14,10/17/14,Resolved," Recruiting/Marketing Practices, Student Loans, Financial Issues (e.g. Tuition/Fee charges)", Veterans Retraining Assistance Program (VRAP)
VA2394,Level 3,Closed,"Griffin, Bridget",PIKES PEAK COMMUNITY COLLEGE,00889600,14932406,COLORADO SPRINGS,CO,3/20/14,2/13/15,Resolved," Quality of Education, Other, Refund Issues", Veterans Retraining Assistance Program (VRAP)
VA2395,Level 3,Closed,"Holbrook, Robert",HOUSTON COMMUNITY COLLEGE SYSTEM,01063300,14961443,HOUSTON,TX,3/20/14,2/19/15,Resolved," Quality of Education, Accreditation, Release of Transcripts, Other, Refund Issues, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA2396,Level 3,Closed,"Griffin, Bridget",PENN STATE UNIVERSITY - UNIVERSITY PARK,00332900,11939138,UNIVERSITY PARK,PA,3/20/14,2/17/15,Resolved, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA2397,Level 3,Closed,"Banks, Ursula",Grantham University Online,,,,,3/20/14,4/23/15,No Response," Change in degree plan/requirements, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA2398,Level 3,Closed,"Holbrook, Robert",DEVRY UNIV HOUSTON CENTER,01072724,21036043,HOUSTON,TX,3/20/14,8/5/14,Resolved," Other, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA2400,Level 3,Closed,"Holbrook, Robert",TEMPLE UNIVERSITY,00337100,11900238,PHILADELPHIA,PA,3/21/14,1/5/15,Resolved," Recruiting/Marketing Practices, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA2401,Level 3,Closed,"Barton, Allison",UNIVERSITY OF MARYLAND EASTERN SHORE,00210600,11801920,PRINCESS ANNE,MD,3/21/14,3/26/14,Invalid, Financial Issues (e.g. Tuition/Fee charges), Reserve Educational Assistance Program (REAP) (Ch. 1607)
VA2402,Level 3,Closed,"Holbrook, Robert",DEVRY COLLEGE OF NEW YORK,01072795,21376032,NEW YORK,NY,3/21/14,8/5/14,Resolved, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA2403,Level 3,Closed,"Holbrook, Robert",EASTERN GATEWAY COMMUNITY COLLEGE,00727500,14903435,STEUBENVILLE,OH,3/21/14,3/20/15,Resolved, Refund Issues," Post-9/11 GI Bill (Ch. 33), Federal Financial Aid e.g. Pell Grant and Federal Student Loans"
VA2404,Level 3,Closed,"Holbrook, Robert",NORTHWESTERN UNIVERSITY CHICAGO CAMPUS,00173900,31921013,CHICAGO,IL,3/21/14,3/20/15,Resolved, Other, Survivors &amp; Dependents Assistance  (DEA) (Ch. 35)
VA2405,Level 3,Closed,"Banks, Ursula",CAPELLA UNIVERSITY,03267300,21014023,MINNEAPOLIS,MN,3/21/14,4/23/15,Resolved," Student Loans, Quality of Education, Change in degree plan/requirements, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA2406,Level 3,Closed,"Griffin, Bridget",ARGOSY UNIVERSITY HONOLULU,02179905,21702364,HONOLULU,HI,3/21/14,1/14/15,Resolved," Student Loans, Financial Issues (e.g. Tuition/Fee charges)"," Vocational Rehabilitation and Employment (VR&amp;E) (Ch. 31), Federal Financial Aid e.g. Pell Grant and Federal Student Loans"
VA2408,Level 3,Closed,"Griffin, Bridget",SANFORD BROWN INSTITUTE-JACKSONVILLE CAMPUS,02616400,249A9410,JACKSONVILLE,FL,3/21/14,4/13/15,Resolved," Recruiting/Marketing Practices, Quality of Education, Transfer of Credits, Accreditation, Release of Transcripts, Other", Post-9/11 GI Bill (Ch. 33)
VA2409,Level 3,Closed,"Griffin, Bridget",NORTHERN VIRGINIA COMMUNITY COLLEGE MED EDU CTR,00372700,14930346,SPRINGFIELD,VA,3/22/14,3/27/15,Resolved, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA2410,Level 3,Closed,"Barton, Allison",BAKER COLLEGE OF CLINTON TOWNSHIP,00467302,31864622,CLINTON TOWNSHIP,MI,3/22/14,3/26/14,Invalid, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA2412,Level 3,Closed,"Griffin, Bridget",PYRAMID BEAUTY AND BARBER SCHOOL,,25022842,MEMPHIS,TN,3/24/14,2/26/15,Resolved," Recruiting/Marketing Practices, Quality of Education, Accreditation, Financial Issues (e.g. Tuition/Fee charges)"," Veterans Retraining Assistance Program (VRAP), Survivors &amp; Dependents Assistance  (DEA) (Ch. 35)"
VA2413,Level 3,Closed,"Griffin, Bridget",BERGEN COMMUNITY COLLEGE,00473600,14905130,Paramus,NJ,3/24/14,4/14/15,Resolved, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA2414,Level 3,Closed,"Barton, Allison",CUYAHOGA COMMUNITY COLLEGE METRO,00304000,14800535,CLEVELAND,OH,3/24/14,4/15/14,Invalid," Quality of Education, Change in degree plan/requirements, Refund Issues", Veterans Retraining Assistance Program (VRAP)
VA2415,Level 3,Closed,"Griffin, Bridget",EVEREST COLLEGE-VANCOUVER,00907901,24962447,Vancouver,WA,3/24/14,2/19/15,Resolved, Other, Veterans Retraining Assistance Program (VRAP)
VA2416,Level 3,Closed,"Barton, Allison",Everest College Vancouver 548,,,Vancouver,WA,3/24/14,3/26/14,Invalid, Other, Veterans Retraining Assistance Program (VRAP)
VA2417,Level 3,Closed,"Griffin, Bridget",SOUTH UNIVERSITY - TAMPA,01303908,21061010,TAMPA,FL,3/24/14,3/12/15,No Response," Release of Transcripts, Refund Issues, Financial Issues (e.g. Tuition/Fee charges)"," Post-9/11 GI Bill (Ch. 33), Federal Financial Aid e.g. Pell Grant and Federal Student Loans"
VA2418,Level 3,Closed,"Holbrook, Robert",UNIVERSITY OF PHOENIX (ONLINE),12098850,21907103,PHOENIX,AZ,3/24/14,9/24/14,Resolved, Financial Issues (e.g. Tuition/Fee charges)," Federal Tuition Assistance (TA), Federal Financial Aid e.g. Pell Grant and Federal Student Loans"
VA2419,Level 3,Closed,"Barton, Allison",UNIVERSITY OF THE DISTRICT OF COLUMBIA,00144100,11400009,WASHINGTON,DC,3/24/14,3/26/14,Invalid, Other," Veterans Retraining Assistance Program (VRAP), Federal Financial Aid e.g. Pell Grant and Federal Student Loans"
VA2420,Level 3,Closed,"Holbrook, Robert",ARKANSAS COLLEGE OF BARBERING & HAIR DESIGN INC,03023400,25006204,NORTH LITTLE ROCK,AR,3/24/14,1/20/15,Resolved," Recruiting/Marketing Practices, Quality of Education, Refund Issues, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA2421,Level 3,Closed,"Griffin, Bridget",CDS truck school,,,lakewood,WA,3/24/14,3/13/15,Resolved, Other, Post-9/11 GI Bill (Ch. 33)
VA2422,Level 3,Closed,"Griffin, Bridget",MIAMI-DADE COLLEGE-NORTH CAMPUS,00150600,11839110,MIAMI,FL,3/24/14,2/13/15,Resolved, Student Loans, Post-9/11 GI Bill (Ch. 33)
VA2423,Level 3,Closed,"Barton, Allison",UEI College,,,San Marcos,CA,3/24/14,3/25/14,Information Only," Quality of Education, Accreditation, Post-graduation Job Opportunities, Grade Policy, Other, Financial Issues (e.g. Tuition/Fee charges)", Vocational Rehabilitation and Employment (VR&amp;E) (Ch. 31)
VA2424,Level 3,Closed,"Holbrook, Robert",EVEREST COLLEGE (GARDENA),,25179205,GARDENA,CA,3/24/14,9/3/14,Resolved," Student Loans, Quality of Education, Transfer of Credits, Accreditation, Post-graduation Job Opportunities, Release of Transcripts, Other, Refund Issues, Financial Issues (e.g. Tuition/Fee charges)"," Veterans Retraining Assistance Program (VRAP), Federal Financial Aid e.g. Pell Grant and Federal Student Loans"
VA2425,Level 3,Closed,"Griffin, Bridget",CENTRAL MICHIGAN UNIVERSITY MT PLEASANT,00224300,11805122,MT PLEASANT,MI,3/25/14,3/4/15,Resolved, Grade Policy, Post-9/11 GI Bill (Ch. 33)
VA2426,Level 3,Closed,"Griffin, Bridget",IVY TECH COMMUNITY COLLEGE OF INDIANA - CORPORATE & CONTINUING ED. - INDY,00991700,15009614,INDIANAPOLIS,IN,3/25/14,4/24/15,No Response, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA2428,Level 3,Closed,"Holbrook, Robert",MIDDLE GEORGIA STATE COLLEGE FKA MACON STATE COLLEGE,00158100,11000111,Macon,GA,3/25/14,12/12/14,Resolved, Recruiting/Marketing Practices, Post-9/11 GI Bill (Ch. 33)
VA2430,Level 3,Closed,"Griffin, Bridget","SWEETING'S COSMETOLOGY & BRAIDING INSTITUTE, LLC.",,25030842,ANTIOCH,TN,3/25/14,3/12/15,Resolved, Financial Issues (e.g. Tuition/Fee charges), Veterans Retraining Assistance Program (VRAP)
VA2431,Level 3,Closed,"Maida, Mariel",UNIVERSITY OF PHOENIX (COSTA MESA),22098812,21891605,COSTA MESA,CA,3/25/14,4/14/14,Invalid," Other, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA2432,Level 3,Closed,"Holbrook, Robert",NEW HORIZONS COMPUTER LEARNING CENTER - LAS VEGAS,,25012628,LAS VEGAS,NV,3/25/14,1/21/15,Resolved," Recruiting/Marketing Practices, Accreditation, Release of Transcripts, Refund Issues, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA2433,Level 3,Closed,"Holbrook, Robert",GREAT LAKES TRUCK DRIVING SCHOOL,04205100,25807135,Columbia Station,OH,3/26/14,12/15/14,Resolved," Quality of Education, Other", Post-9/11 GI Bill (Ch. 33)
VA2434,Level 3,Closed,"Griffin, Bridget",WESTERN TRUCK SCHOOL(WEST SACRAMENTO),02288600,25803405,WEST SACRAMENTO,CA,3/26/14,3/13/15,Resolved, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA2435,Level 3,Closed,"Barton, Allison",PIERCE COLLEGE - FT STEILACOOM,00500000,14920447,LAKEWOOD,WA,3/26/14,3/26/14,Invalid," Other, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA2436,Level 3,Closed,"Holbrook, Robert",AMERICAN ACADEMY OF COSMETOLOGY,04151500,25484410,ORANGE PARK,FL,3/26/14,1/21/15,Resolved," Quality of Education, Accreditation", Post-9/11 GI Bill (Ch. 33)
VA2437,Level 3,Closed,"Banks, Ursula",EXCEL LEARNING CENTER SAN ANTONIO SOUTH,04184800,25123943,SAN ANTONIO,TX,3/26/14,3/23/15,Resolved," Quality of Education, Grade Policy, Release of Transcripts", Veterans Retraining Assistance Program (VRAP)
VA2438,Level 3,Closed,"Smith, Richard",DEVRY UNIVERSITY/KELLER GRADUATE SCHOOL OF MANAGEMENT - COLORADO SPRINGS,01072709,21822206,COLORADO SPRINGS,CO,3/26/14,4/4/14,Invalid, Financial Issues (e.g. Tuition/Fee charges), Post-9/11 GI Bill (Ch. 33)
VA2439,Level 3,Closed,"Banks, Ursula",PARK UNIVERSITY SCOTT AFB,00249800,31040413,SCOTT AFB,IL,3/27/14,3/28/14,Invalid, Other, Post-9/11 GI Bill (Ch. 33)
VA2440,Level 3,Closed,"Smith, Richard",NORTH FLORIDA COMMUNITY COLLEGE,00150800,14918410,MADISON,FL,3/27/14,4/4/14,Invalid, Financial Issues (e.g. Tuition/Fee charges), Veterans Retraining Assistance Program (VRAP)
VA2441,Level 3,Closed,"Banks, Ursula",virginia beach beauty and barber academy,,,virginia beach ,VA,3/27/14,3/28/14,Invalid, Other, Post-9/11 GI Bill (Ch. 33)
VA2442,Level 3,Closed,"Holbrook, Robert",KANSAS WESLEYAN UNIVERSITY,00192900,31000816,SALINA,KS,3/27/14,9/22/14,Resolved," Refund Issues, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA2443,Level 3,Closed,"Banks, Ursula",CALIFORNIA STATE UNIVERSITY-NORTHRIDGE,00115300,11918105,NORTHRIDGE,CA,3/27/14,3/28/14,Invalid, Other, Federal Financial Aid e.g. Pell Grant and Federal Student Loans
VA2444,Level 3,Closed,"Griffin, Bridget",MYCOMPUTERCAREER.COM/TECHSKILLS,04124500,25805035,COLUMBUS,OH,3/27/14,2/20/15,Resolved, Quality of Education, Post-9/11 GI Bill (Ch. 33)
VA2445,Level 3,Closed,"Maida, Mariel",HOCKING COLLEGE,,,NELSONVILLE,OH,3/27/14,4/14/14,Invalid, Refund Issues, Reserve Educational Assistance Program (REAP) (Ch. 1607)
VA2446,Level 3,Closed,"Maida, Mariel",SESSIONS COLLEGE FOR PROFESSIONAL DESIGN,04217600,24946403,TEMPE,AZ,3/27/14,4/14/14,Invalid," Student Loans, Other, Financial Issues (e.g. Tuition/Fee charges)", Veterans Retraining Assistance Program (VRAP)
VA2447,Level 3,Closed,"Holbrook, Robert",HERZING UNIVERSITY,00962106,21916411,Atlanta,GA,3/27/14,12/8/14,Resolved," Student Loans, Other, Refund Issues, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA2448,Level 3,Closed,"Griffin, Bridget",STEVENS TRANSPORT INC,,20C40943,DALLAS,TX,3/27/14,2/18/15,Resolved," Student Loans, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA2449,Level 3,Closed,"Maida, Mariel",COLORADO TECHNICAL UNIVERSITY ONLINE CAMPUS,01014805,21809306,COLORADO SPRINGS,CO,3/27/14,4/17/14,Invalid," Student Loans, Financial Issues (e.g. Tuition/Fee charges)", Veterans Retraining Assistance Program (VRAP)
VA2450,Level 3,Closed,"Griffin, Bridget",UNION UNIVERSITY,00352800,31902142,JACKSON,TN,3/27/14,2/17/15,Resolved," Recruiting/Marketing Practices, Quality of Education, Refund Issues, Financial Issues (e.g. Tuition/Fee charges)"," Post-9/11 GI Bill (Ch. 33), Montgomery GI Bill - Active Duty (MGIB) (Ch. 30), Montgomery GI Bill - Selected Reserve (MGIB-SR) (Ch. 1606)"
VA2451,Level 3,Closed,"Griffin, Bridget",ITT TECHNICAL INSTITUTE LITTLE ROCK,00732967,21930404,LITTLE ROCK,AR,3/27/14,3/12/15,No Response," Quality of Education, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA2452,Level 3,Closed,"Griffin, Bridget",WASHTENAW COMMUNITY COLLEGE,00232800,14922422,ANN ARBOR,MI,3/28/14,5/6/15,Resolved," Quality of Education, Change in degree plan/requirements", Veterans Retraining Assistance Program (VRAP)
VA2453,Level 3,Closed,"Holbrook, Robert",UNIVERSITY OF PHOENIX - SAVANNAH,32098833,21832311,Savannah,GA,3/28/14,9/29/14,Resolved," Recruiting/Marketing Practices, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA2454,Level 3,Closed,"Griffin, Bridget",EVEREST COLLEGE PHOENIX - PHOENIX CAMPUS,02295000,21004503,PHOENIX,AZ,3/28/14,1/9/15,Resolved," Transfer of Credits, Other", Post-9/11 GI Bill (Ch. 33)
VA2455,Level 3,Closed,"Griffin, Bridget",CHATTAHOOCHEE TECHNICAL COLLEGE,00562000,14950411,Marietta,GA,3/28/14,1/8/15,Resolved, Other, Veterans Retraining Assistance Program (VRAP)
VA2456,Level 3,Closed,"Griffin, Bridget",FOOTHILL COLLEGE,00119900,14922105,LOS ALTOS HILLS,CA,3/28/14,3/31/15,Resolved," Other, Financial Issues (e.g. Tuition/Fee charges)"," Veterans Retraining Assistance Program (VRAP), Federal Financial Aid e.g. Pell Grant and Federal Student Loans"
VA2457,Level 3,Closed,"Banks, Ursula",UNIVERSITY OF MARYLAND COLLEGE PARK CAMPUS,00210300,11800020,COLLEGE PARK,MD,3/28/14,3/28/14,Invalid, Other, Post-9/11 GI Bill (Ch. 33)
VA2459,Level 3,Closed,"Griffin, Bridget",COLORADO TECHNICAL UNIVERSITY - COLORADO SPRINGS,01014800,21809106,COLORADO SPRINGS,CO,3/28/14,3/3/15,Resolved, Financial Issues (e.g. Tuition/Fee charges), Survivors &amp; Dependents Assistance  (DEA) (Ch. 35)
VA2460,Level 3,Closed,"Maida, Mariel",SEATTLE CENTRAL COMMUNITY COLLEGE,00378700,11919447,SEATTLE,WA,3/28/14,4/14/14,Invalid," Quality of Education, Transfer of Credits, Accreditation, Refund Issues, Financial Issues (e.g. Tuition/Fee charges)", Veterans Retraining Assistance Program (VRAP)
VA2461,Level 3,Closed,"Griffin, Bridget",ITT TECHNICAL INSTITUTE,10732908,24010031,ALBUQUERQUE,NM,3/28/14,3/4/15,Resolved," Recruiting/Marketing Practices, Change in degree plan/requirements", Post-9/11 GI Bill (Ch. 33)
VA2462,Level 3,Closed,"Beamon, Lakita",UNIVERSITY OF MARY,00299200,31000334,BISMARCK,ND,3/28/14,4/16/14,Invalid," Quality of Education, Other", Post-9/11 GI Bill (Ch. 33)
VA2463,Level 3,Closed,"Griffin, Bridget",ASHEVILLE-BUNCOMBE TECHNICAL COMMUNITY COLLEGE,00403300,14923433,ASHEVILLE,NC,3/29/14,1/21/15,Resolved," Change in degree plan/requirements, Other", Veterans Retraining Assistance Program (VRAP)
VA2464,Level 3,Closed,"Holbrook, Robert",BROWN MACKIE COLLEGE,04051331,24917411,Atlanta,GA,3/29/14,8/22/14,Resolved," Post-graduation Job Opportunities, Other, Refund Issues", Veterans Retraining Assistance Program (VRAP)
VA2465,Level 3,Closed,"Banks, Ursula",GALEN COLLEGE OF NURSING,03083701,249K6143,SAN ANTONIO,TX,3/29/14,6/10/14,Resolved, Other, Post-9/11 GI Bill (Ch. 33)
VA2466,Level 3,Closed,"Holbrook, Robert",UNIVERSITY OF PHOENIX (ONLINE),12098850,21907103,PHOENIX,AZ,3/30/14,11/28/14,Resolved," Student Loans, Quality of Education, Accreditation, Post-graduation Job Opportunities, Grade Policy, Other", Federal Financial Aid e.g. Pell Grant and Federal Student Loans
VA2467,Level 3,Closed,"Banks, Ursula",COLLEGE OF SOUTHERN NEVADA,01036200,11908028,LAS VEGAS,NV,3/30/14,4/23/15,No Response, Change in degree plan/requirements, Veterans Retraining Assistance Program (VRAP)
VA2468,Level 3,Closed,"Holbrook, Robert",AMERICAN INTERCONTINENTAL UNIVERSITY-ONLINE,02113600,21805413,SCHAUMBURG,IL,3/31/14,4/15/15,Resolved, Financial Issues (e.g. Tuition/Fee charges), Montgomery GI Bill - Active Duty (MGIB) (Ch. 30)
VA2469,Level 3,Closed,"Maida, Mariel",UNIVERSITY OF NORTHWESTERN OHIO,,349D0435,LIMA,OH,3/31/14,4/14/14,Invalid," Recruiting/Marketing Practices, Change in degree plan/requirements, Other, Financial Issues (e.g. Tuition/Fee charges)", Veterans Retraining Assistance Program (VRAP)
VA2470,Level 3,Closed,"Griffin, Bridget",GEORGIA NORTHWESTERN TECHNICAL COLLEGE,00402400,14911411,Rome,GA,3/31/14,2/18/15,Resolved, Other, Post-9/11 GI Bill (Ch. 33)
VA2471,Level 3,Closed,"Banks, Ursula",CAREER TECH,,25493210,LAKELAND,FL,3/31/14,3/6/15,Resolved," Recruiting/Marketing Practices, Quality of Education, Financial Issues (e.g. Tuition/Fee charges)", Post-9/11 GI Bill (Ch. 33)
VA2472,Level 3,Closed,"Maida, Mariel",CENTRAL TEXAS COLLEGE,00400300,14806143,KILLEEN,TX,3/31/14,4/14/14,Invalid, Financial Issues (e.g. Tuition/Fee charges), Montgomery GI Bill - Active Duty (MGIB) (Ch. 30)
VA2473,Level 3,Closed,"Griffin, Bridget",COLORADO TECHNICAL UNIVERSITY - DENVER,01014800,21809206,AURORA,CO,3/31/14,1/30/15,Resolved," Quality of Education, Other", Post-9/11 GI Bill (Ch. 33)
VA2474,Level 3,Closed,"Holbrook, Robert",DEVRY UNIVERSITY IRVING,01072724,21029343,IRVING,TX,3/31/14,8/5/14,Resolved," Student Loans, Financial Issues (e.g. Tuition/Fee charges)"," Post-9/11 GI Bill (Ch. 33), Federal Financial Aid e.g. Pell Grant and Federal Student Loans"
VA2475,Level 3,Closed,"Griffin, Bridget",GWINNETT TECHNICAL COLLEGE,02288400,14925411,Lawrenceville,GA,3/31/14,1/29/15,Resolved," Quality of Education, Other", Veterans Retraining Assistance Program (VRAP)
VA2476,Level 3,Closed,"Beamon, Lakita",Embry-Riddle Aeronautical University - Prescott Campus & Universal Helicopters Inc.,,,Prescott,AZ,3/31/14,4/16/14,Invalid," Student Loans, Quality of Education, Post-graduation Job Opportunities, Refund Issues, Financial Issues (e.g. Tuition/Fee charges)"," Tuition Assistance Top-Up, Post-9/11 GI Bill (Ch. 33)"
